@relation dataOccupancyPreprocessedNoDate

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {0,1}

@data
0.122353,0.916728,-0.565269,-0.507956,0.966962,0
0.140521,0.916728,-0.565269,-0.516314,0.974366,0
0.176856,0.916728,-0.565269,-0.508513,0.989197,0
0.104185,0.916728,-0.565269,-0.537488,0.959565,0
0.067849,0.905632,-0.565269,-0.536374,0.933621,0
0.067849,0.894536,-0.565269,-0.524672,0.922448,0
0.067849,0.905632,-0.565269,-0.521329,0.933621,0
0.067849,0.894536,-0.565269,-0.529687,0.922448,0
0.067849,0.905632,-0.565269,-0.529687,0.933621,0
0.067849,0.894536,-0.565269,-0.536374,0.922448,0
0.067849,0.894536,-0.565269,-0.544174,0.922448,0
0.067849,0.894536,-0.565269,-0.54306,0.922448,0
0.067849,0.894536,-0.565269,-0.537209,0.922448,0
0.067849,0.894536,-0.565269,-0.539717,0.922448,0
0.018301,0.885458,-0.565269,-0.539717,0.89331,0
0.018301,0.885458,-0.565269,-0.539717,0.89331,0
-0.031248,0.87638,-0.565269,-0.536374,0.864284,0
0.067849,0.894536,-0.565269,-0.521329,0.922448,0
0.034817,0.875035,-0.565269,-0.512971,0.889496,0
-0.031248,0.854189,-0.565269,-0.526344,0.842079,0
0.018301,0.865284,-0.565269,-0.534702,0.87306,0
-0.031248,0.87638,-0.565269,-0.531359,0.864284,0
-0.031248,0.859736,-0.565269,-0.532195,0.84763,0
-0.031248,0.854189,-0.565269,-0.526344,0.842079,0
-0.031248,0.854189,-0.565269,-0.519657,0.842079,0
-0.031248,0.854189,-0.565269,-0.53303,0.842079,0
-0.031248,0.847464,-0.565269,-0.523001,0.83535,0
-0.031248,0.834015,-0.565269,-0.54306,0.821893,0
-0.075841,0.854189,-0.565269,-0.544732,0.824266,0
-0.075841,0.854189,-0.565269,-0.519657,0.824266,0
-0.120435,0.854189,-0.565269,-0.512971,0.806497,0
-0.075841,0.834015,-0.565269,-0.536374,0.804137,0
-0.120435,0.834015,-0.565269,-0.516314,0.786424,0
-0.090706,0.834015,-0.565269,-0.512135,0.798228,0
-0.120435,0.834015,-0.565269,-0.536374,0.786424,0
-0.120435,0.834015,-0.565269,-0.538045,0.786424,0
-0.120435,0.834015,-0.565269,-0.53303,0.786424,0
-0.120435,0.834015,-0.565269,-0.529687,0.786424,0
-0.120435,0.834015,-0.565269,-0.536374,0.786424,0
-0.120435,0.834015,-0.565269,-0.529687,0.786424,0
-0.120435,0.834015,-0.565269,-0.531359,0.786424,0
-0.120435,0.834015,-0.565269,-0.544732,0.786424,0
-0.120435,0.827963,-0.565269,-0.54306,0.780403,0
-0.120435,0.834015,-0.565269,-0.523001,0.786424,0
-0.120435,0.834015,-0.565269,-0.523001,0.786424,0
-0.120435,0.834015,-0.565269,-0.523001,0.786424,0
-0.169983,0.824937,-0.565269,-0.512971,0.757791,0
-0.219532,0.815858,-0.565269,-0.523001,0.729268,0
-0.120435,0.815858,-0.565269,-0.528015,0.76836,0
-0.219532,0.815858,-0.565269,-0.536374,0.729268,0
-0.120435,0.815858,-0.565269,-0.531359,0.76836,0
-0.219532,0.815858,-0.565269,-0.53303,0.729268,0
-0.219532,0.802409,-0.565269,-0.514085,0.715971,0
-0.219532,0.805771,-0.565269,-0.524672,0.719296,0
-0.219532,0.795685,-0.565269,-0.531359,0.709323,0
-0.219532,0.795685,-0.565269,-0.534702,0.709323,0
-0.219532,0.795685,-0.565269,-0.53303,0.709323,0
-0.219532,0.78896,-0.565269,-0.536374,0.702675,0
-0.219532,0.795685,-0.565269,-0.536374,0.709323,0
-0.219532,0.795685,-0.565269,-0.554761,0.709323,0
-0.219532,0.785598,-0.565269,-0.548075,0.699351,0
-0.318629,0.775511,-0.565269,-0.54306,0.65075,0
-0.219532,0.775511,-0.565269,-0.528573,0.689379,0
-0.26908,0.775511,-0.565269,-0.526344,0.670038,0
-0.219532,0.775511,-0.565269,-0.529687,0.689379,0
-0.285597,0.775511,-0.565269,-0.53303,0.663603,0
-0.318629,0.775511,-0.565269,-0.519657,0.65075,0
-0.318629,0.775511,-0.565269,-0.525229,0.65075,0
-0.26908,0.775511,-0.565269,-0.529687,0.670038,0
-0.318629,0.775511,-0.565269,-0.524672,0.65075,0
-0.318629,0.775511,-0.565269,-0.529687,0.65075,0
-0.318629,0.775511,-0.565269,-0.528015,0.65075,0
-0.318629,0.775511,-0.565269,-0.548075,0.65075,0
-0.318629,0.775511,-0.565269,-0.534702,0.65075,0
-0.318629,0.775511,-0.565269,-0.53303,0.65075,0
-0.318629,0.764415,-0.565269,-0.549746,0.639849,0
-0.318629,0.775511,-0.565269,-0.534702,0.65075,0
-0.318629,0.75332,-0.565269,-0.516314,0.628949,0
-0.318629,0.764415,-0.565269,-0.538045,0.639849,0
-0.318629,0.775511,-0.565269,-0.544732,0.65075,0
-0.318629,0.760717,-0.565269,-0.534145,0.636216,0
-0.318629,0.764415,-0.565269,-0.526344,0.639849,0
-0.318629,0.75332,-0.565269,-0.523001,0.628949,0
-0.318629,0.75332,-0.565269,-0.523001,0.628949,0
-0.318629,0.75332,-0.565269,-0.53303,0.628949,0
-0.318629,0.75332,-0.565269,-0.549746,0.628949,0
-0.318629,0.75332,-0.565269,-0.538045,0.628949,0
-0.373132,0.743233,-0.565269,-0.524672,0.597994,0
-0.345881,0.743233,-0.565269,-0.534702,0.608509,0
-0.318629,0.733146,-0.565269,-0.546403,0.609132,0
-0.427636,0.733146,-0.565269,-0.53303,0.56717,0
-0.318629,0.733146,-0.565269,-0.541388,0.609132,0
-0.318629,0.733146,-0.565269,-0.53303,0.609132,0
-0.373132,0.724067,-0.565269,-0.524115,0.579232,0
-0.373132,0.724067,-0.565269,-0.524672,0.579232,0
-0.318629,0.733146,-0.565269,-0.519657,0.609132,0
-0.373132,0.724067,-0.565269,-0.538045,0.579232,0
-0.427636,0.714989,-0.565269,-0.548075,0.549457,0
-0.427636,0.714989,-0.565269,-0.526344,0.549457,0
-0.427636,0.714989,-0.565269,-0.519657,0.549457,0
-0.427636,0.714989,-0.565269,-0.531359,0.549457,0
-0.427636,0.714989,-0.565269,-0.529687,0.549457,0
-0.427636,0.714989,-0.565269,-0.531359,0.549457,0
-0.427636,0.714989,-0.565269,-0.54306,0.549457,0
-0.427636,0.714989,-0.565269,-0.556433,0.549457,0
-0.427636,0.708265,-0.565269,-0.523001,0.542897,0
-0.427636,0.714989,-0.565269,-0.516314,0.549457,0
-0.427636,0.714989,-0.565269,-0.519657,0.549457,0
-0.427636,0.694815,-0.565269,-0.523001,0.529777,0
-0.427636,0.714989,-0.565269,-0.518543,0.549457,0
-0.427636,0.704902,-0.565269,-0.536374,0.539617,0
-0.427636,0.704902,-0.565269,-0.528015,0.539617,0
-0.427636,0.714989,-0.565269,-0.547518,0.549457,0
-0.427636,0.714989,-0.565269,-0.54306,0.549457,0
-0.427636,0.694815,-0.565269,-0.529687,0.529777,0
-0.427636,0.704902,-0.565269,-0.531359,0.539617,0
-0.427636,0.714989,-0.565269,-0.539717,0.549457,0
-0.427636,0.714989,-0.565269,-0.536374,0.549457,0
-0.427636,0.704902,-0.565269,-0.526344,0.539617,0
-0.427636,0.708265,-0.565269,-0.547518,0.542897,0
-0.427636,0.714989,-0.565269,-0.526344,0.549457,0
-0.477184,0.714989,-0.565269,-0.523001,0.530523,0
-0.427636,0.714989,-0.565269,-0.526344,0.549457,0
-0.460668,0.714989,-0.565269,-0.538602,0.536828,0
-0.427636,0.714989,-0.565269,-0.511299,0.549457,0
-0.427636,0.714989,-0.565269,-0.528015,0.549457,0
-0.526733,0.714989,-0.565269,-0.53303,0.51164,0
-0.526733,0.714989,-0.565269,-0.536374,0.51164,0
-0.427636,0.714989,-0.565269,-0.539717,0.549457,0
-0.427636,0.714989,-0.565269,-0.54306,0.549457,0
-0.526733,0.714989,-0.565269,-0.536374,0.51164,0
-0.477184,0.714989,-0.565269,-0.538045,0.530523,0
-0.526733,0.714989,-0.565269,-0.526344,0.51164,0
-0.477184,0.714989,-0.565269,-0.53303,0.530523,0
-0.526733,0.714989,-0.565269,-0.538045,0.51164,0
-0.526733,0.714989,-0.565269,-0.521329,0.51164,0
-0.526733,0.714989,-0.565269,-0.534145,0.51164,0
-0.526733,0.714989,-0.565269,-0.546403,0.51164,0
-0.526733,0.714989,-0.565269,-0.539717,0.51164,0
-0.526733,0.714989,-0.565269,-0.551418,0.51164,0
-0.526733,0.714989,-0.565269,-0.546403,0.51164,0
-0.526733,0.714989,-0.565269,-0.53303,0.51164,0
-0.526733,0.714989,-0.565269,-0.549746,0.51164,0
-0.526733,0.714989,-0.565269,-0.559776,0.51164,0
-0.526733,0.733146,-0.565269,-0.569806,0.529242,0
-0.571326,0.714989,-0.565269,-0.539717,0.49469,0
-0.526733,0.733146,-0.565269,-0.559776,0.529242,0
-0.526733,0.733146,-0.565269,-0.544732,0.529242,0
-0.526733,0.733146,-0.565269,-0.536374,0.529242,0
-0.526733,0.733146,-0.565269,-0.538045,0.529242,0
-0.556462,0.727094,-0.565269,-0.549746,0.512048,0
-0.526733,0.733146,-0.565269,-0.536374,0.529242,0
-0.526733,0.733146,-0.565269,-0.546403,0.529242,0
-0.526733,0.733146,-0.565269,-0.539717,0.529242,0
-0.571326,0.733146,-0.565269,-0.53303,0.512243,0
-0.526733,0.743233,-0.565269,-0.534702,0.539021,0
-0.61592,0.733146,-0.565269,-0.534702,0.495285,0
-0.61592,0.733146,-0.565269,-0.529687,0.495285,0
-0.61592,0.733146,-0.565269,-0.539717,0.495285,0
-0.571326,0.743233,-0.565269,-0.523001,0.521994,0
-0.571326,0.743233,-0.565269,-0.516314,0.521994,0
-0.556462,0.746595,-0.565269,-0.528573,0.530919,0
-0.526733,0.75332,-0.565269,-0.54306,0.548801,0
-0.61592,0.75332,-0.565269,-0.534702,0.514734,0
-0.61592,0.75332,-0.565269,-0.529687,0.514734,0
-0.61592,0.75332,-0.565269,-0.530801,0.514734,0
-0.61592,0.75332,-0.565269,-0.538602,0.514734,0
-0.61592,0.75332,-0.565269,-0.53303,0.514734,0
-0.61592,0.75332,-0.565269,-0.53303,0.514734,0
-0.61592,0.75332,-0.565269,-0.549746,0.514734,0
-0.61592,0.775511,-0.565269,-0.556433,0.536128,0
-0.61592,0.775511,-0.565269,-0.54306,0.536128,0
-0.61592,0.775511,-0.565269,-0.52718,0.536128,0
-0.61592,0.775511,-0.565269,-0.539717,0.536128,0
-0.665469,0.775511,-0.565269,-0.526344,0.517208,0
-0.665469,0.775511,-0.565269,-0.546403,0.517208,0
-0.61592,0.775511,-0.565269,-0.524672,0.536128,0
-0.61592,0.795685,-0.565269,-0.529687,0.555578,0
-0.665469,0.795685,-0.565269,-0.536374,0.536597,0
-0.61592,0.795685,-0.565269,-0.529687,0.555578,0
-0.681985,0.795685,-0.565269,-0.534145,0.530282,0
-0.665469,0.795685,-0.565269,-0.536374,0.536597,0
-0.715017,0.795685,-0.565269,-0.546403,0.517668,0
-0.665469,0.795685,-0.565269,-0.531359,0.536597,0
-0.61592,0.795685,-0.565269,-0.538045,0.555578,0
-0.665469,0.795685,-0.565269,-0.53303,0.536597,0
-0.715017,0.795685,-0.565269,-0.536374,0.517668,0
-0.715017,0.795685,-0.565269,-0.531359,0.517668,0
-0.715017,0.795685,-0.565269,-0.523001,0.517668,0
-0.648952,0.795685,-0.565269,-0.5152,0.542918,0
-0.715017,0.795685,-0.565269,-0.53303,0.517668,0
-0.715017,0.795685,-0.565269,-0.536374,0.517668,0
-0.640694,0.805771,-0.565269,-0.535538,0.555791,0
-0.61592,0.815858,-0.565269,-0.534702,0.57503,0
-0.61592,0.815858,-0.565269,-0.53303,0.57503,0
-0.665469,0.815858,-0.565269,-0.538045,0.555987,0
-0.61592,0.815858,-0.565269,-0.544732,0.57503,0
-0.61592,0.815858,-0.565269,-0.536374,0.57503,0
-0.665469,0.815858,-0.565269,-0.528015,0.555987,0
-0.715017,0.815858,-0.565269,-0.531359,0.536997,0
-0.648952,0.834015,-0.565269,-0.527458,0.579799,0
-0.715017,0.834015,-0.565269,-0.536374,0.554395,0
-0.665469,0.834015,-0.565269,-0.529687,0.573439,0
-0.665469,0.834015,-0.565269,-0.548075,0.573439,0
-0.665469,0.834015,-0.565269,-0.529687,0.573439,0
-0.715017,0.834015,-0.565269,-0.531359,0.554395,0
-0.715017,0.834015,-0.565269,-0.549746,0.554395,0
-0.640694,0.834015,-0.565269,-0.536374,0.582981,0
-0.715017,0.834015,-0.565269,-0.55309,0.554395,0
-0.665469,0.834015,-0.565269,-0.559776,0.573439,0
-0.665469,0.834015,-0.565269,-0.551418,0.573439,0
-0.715017,0.834015,-0.565269,-0.54306,0.554395,0
-0.61592,0.834015,-0.565269,-0.536374,0.592537,0
-0.681985,0.834015,-0.565269,-0.535259,0.567085,0
-0.715017,0.854189,-0.565269,-0.529687,0.573726,0
-0.681985,0.854189,-0.565269,-0.545289,0.586457,0
-0.715017,0.854189,-0.565269,-0.55309,0.573726,0
-0.715017,0.854189,-0.565269,-0.563119,0.573726,0
-0.681985,0.868983,-0.565269,-0.551975,0.600664,0
-0.715017,0.87638,-0.565269,-0.544732,0.594991,0
-0.715017,0.87638,-0.565269,-0.534702,0.594991,0
-0.681985,0.894536,-0.565269,-0.550861,0.625203,0
-0.715017,0.894536,-0.565269,-0.566463,0.612391,0
-0.715017,0.894536,-0.565269,-0.563119,0.612391,0
-0.665469,0.894536,-0.565269,-0.55309,0.631618,0
-0.681985,0.909331,-0.565269,-0.563119,0.639411,0
-0.681985,0.916728,-0.565269,-0.564234,0.646515,0
-0.665469,0.925806,-0.565269,-0.566463,0.66168,0
-0.715017,0.94598,-0.565269,-0.544174,0.661694,0
-0.715017,0.957075,-0.565269,-0.541388,0.672329,0
-0.715017,0.957075,-0.565269,-0.554204,0.672329,0
-0.715017,0.967162,-0.565269,-0.541388,0.681998,0
-0.715017,0.983301,-0.565269,-0.539717,0.697467,0
-0.715017,0.995406,-0.565269,-0.539717,0.70907,0
-0.715017,0.995406,-0.565269,-0.538045,0.70907,0
-0.715017,1.006501,-0.565269,-0.541388,0.719706,0
-0.715017,1.017597,-0.565269,-0.546403,0.730342,0
-0.715017,1.026675,-0.565269,-0.576492,0.739045,0
-0.715017,1.026675,-0.565269,-0.571477,0.739045,0
-0.814114,1.035753,-0.565269,-0.556433,0.708604,0
-0.814114,1.017597,-0.565269,-0.556433,0.691308,0
-0.715017,1.046849,-0.565269,-0.544732,0.758385,0
-0.715017,1.050547,-0.565269,-0.536374,0.76193,0
-0.715017,1.068031,-0.565269,-0.548075,0.778693,0
-0.814114,1.057944,-0.565269,-0.541388,0.729745,0
-0.715017,1.078118,-0.565269,-0.53303,0.788363,0
-0.715017,1.096275,-0.565269,-0.538045,0.805771,0
-0.764566,1.096275,-0.565269,-0.54306,0.78599,0
-0.814114,1.096275,-0.565269,-0.549746,0.766264,0
-0.764566,1.118466,-0.565269,-0.55309,0.807201,0
-0.764566,1.10737,-0.565269,-0.538045,0.796595,0
-0.715017,1.118466,-0.565269,-0.556433,0.827049,0
-0.814114,1.118466,-0.565269,-0.566463,0.787408,0
-0.814114,1.127544,-0.565269,-0.556433,0.796058,0
-0.814114,1.136622,-0.565269,-0.551975,0.804708,0
-0.814114,1.136622,-0.565269,-0.548075,0.804708,0
-0.814114,1.147718,-0.565269,-0.546403,0.815281,0
-0.764566,1.158814,-0.565269,-0.54306,0.845768,0
-0.814114,1.158814,-0.565269,-0.554761,0.825854,0
-0.814114,1.158814,-0.565269,-0.549746,0.825854,0
-0.814114,1.158814,-0.565269,-0.563119,0.825854,0
-0.814114,1.158814,-0.565269,-0.546403,0.825854,0
-0.814114,1.178987,-0.565269,-0.54306,0.845079,0
-0.814114,1.197144,-0.565269,-0.53303,0.862382,0
-0.814114,1.191092,-0.565269,-0.529687,0.856614,0
-0.814114,1.197144,-0.565269,-0.53303,0.862382,0
-0.814114,1.188066,-0.565269,-0.55309,0.85373,0
-0.814114,1.197144,-0.565269,-0.559776,0.862382,0
-0.814114,1.178987,-0.565269,-0.55309,0.845079,0
-0.814114,1.178987,-0.565269,-0.529687,0.845079,0
-0.764566,1.188066,-0.565269,-0.546403,0.873732,0
-0.814114,1.178987,-0.565269,-0.546403,0.845079,0
-0.78934,1.188066,-0.565269,-0.54306,0.863724,0
-0.715017,1.197144,-0.565269,-0.556433,0.902495,0
-0.814114,1.178987,-0.565269,-0.558105,0.845079,0
-0.814114,1.178987,-0.565269,-0.571477,0.845079,0
-0.814114,1.178987,-0.565269,-0.566463,0.845079,0
-0.715017,1.197144,-0.565269,-0.554761,0.902495,0
-0.764566,1.188066,-0.565269,-0.549746,0.873732,0
-0.781082,1.204541,-0.565269,-0.555319,0.882792,0
-0.814114,1.197144,-0.565269,-0.554761,0.862382,0
-0.814114,1.20824,-0.565269,-0.558105,0.872956,0
-0.814114,1.204541,-0.565269,-0.557547,0.869431,0
-0.814114,1.20824,-0.565269,-0.548075,0.872956,0
-0.814114,1.219335,-0.565269,-0.54306,0.88353,0
-0.814114,1.197144,-0.565269,-0.536374,0.862382,0
-0.781082,1.204541,-0.565269,-0.550861,0.882792,0
-0.814114,1.197144,-0.565269,-0.54306,0.862382,0
-0.814114,1.219335,-0.565269,-0.54306,0.88353,0
-0.814114,1.219335,-0.565269,-0.55309,0.88353,0
-0.814114,1.219335,-0.565269,-0.564791,0.88353,0
-0.814114,1.237492,-0.565269,-0.576492,0.900835,0
-0.814114,1.237492,-0.565269,-0.568134,0.900835,0
-0.814114,1.237492,-0.565269,-0.556433,0.900835,0
-0.814114,1.237492,-0.565269,-0.558105,0.900835,0
-0.814114,1.237492,-0.565269,-0.568134,0.900835,0
-0.814114,1.26977,-0.565269,-0.561448,0.9316,0
-0.814114,1.279857,-0.565269,-0.556433,0.941215,0
-0.85045,1.279857,-0.565269,-0.546403,0.92638,0
-0.814114,1.279857,-0.565269,-0.546403,0.941215,0
-0.814114,1.279857,-0.565269,-0.540831,0.941215,0
-0.814114,1.298013,-0.565269,-0.558662,0.958522,0
-0.814114,1.298013,-0.565269,-0.551975,0.958522,0
-0.814114,1.298013,-0.565269,-0.551418,0.958522,0
-0.814114,1.309109,-0.565269,-0.55309,0.969098,0
-0.814114,1.288935,-0.565269,-0.564791,0.949868,0
-0.814114,1.298013,-0.565269,-0.564791,0.958522,0
-0.814114,1.298013,-0.565269,-0.55309,0.958522,0
-0.814114,1.298013,-0.565269,-0.55309,0.958522,0
-0.814114,1.320204,-0.565269,-0.560891,0.979675,0
-0.868617,1.320204,-0.565269,-0.554761,0.957302,0
-0.814114,1.320204,-0.565269,-0.549746,0.979675,0
-0.814114,1.329283,-0.565269,-0.546403,0.98833,0
-0.814114,1.349456,-0.565269,-0.55309,1.007562,0
-0.923121,1.353155,-0.565269,-0.565348,0.966191,0
-0.923121,1.360552,-0.565269,-0.554761,0.973195,0
-0.923121,1.370639,-0.565269,-0.563119,0.982745,0
-0.923121,1.380726,-0.565269,-0.571477,0.992295,0
-0.923121,1.380726,-0.565269,-0.563119,0.992295,0
-0.923121,1.380726,-0.565269,-0.55309,0.992295,0
-0.868617,1.380726,-0.565269,-0.558105,1.0148,0
-0.895869,1.394343,-0.565269,-0.554761,1.016455,0
-0.868617,1.409978,-0.565269,-0.54306,1.042594,0
-0.923121,1.421073,-0.565269,-0.566463,1.030499,0
-0.923121,1.421073,-0.565269,-0.564791,1.030499,0
-0.923121,1.421073,-0.565269,-0.572313,1.030499,0
-0.923121,1.430152,-0.565269,-0.576492,1.039096,0
-0.923121,1.441247,-0.565269,-0.583179,1.049603,0
-0.923121,1.450326,-0.565269,-0.578164,1.0582,0
-0.923121,1.461421,-0.565269,-0.563119,1.068707,0
-0.923121,1.461421,-0.565269,-0.551418,1.068707,0
-0.923121,1.461421,-0.565269,-0.548075,1.068707,0
-0.923121,1.468146,-0.565269,-0.550861,1.075075,0
-0.923121,1.481595,-0.565269,-0.559776,1.087812,0
-0.923121,1.481595,-0.565269,-0.567577,1.087812,0
-0.923121,1.481595,-0.565269,-0.571477,1.087812,0
-0.923121,1.499751,-0.565269,-0.568134,1.105008,0
-0.923121,1.499751,-0.565269,-0.571477,1.105008,0
-0.923121,1.490673,-0.565269,-0.569806,1.09641,0
-0.923121,1.510847,-0.565269,-0.549746,1.115516,0
-0.923121,1.510847,-0.565269,-0.566463,1.115516,0
-0.923121,1.521943,-0.565269,-0.564791,1.126025,0
-0.923121,1.521943,-0.565269,-0.579836,1.126025,0
-0.923121,1.521943,-0.565269,-0.564791,1.126025,0
-0.923121,1.531021,-0.565269,-0.574821,1.134624,0
-0.923121,1.521943,-0.565269,-0.569806,1.126025,0
-0.923121,1.521943,-0.565269,-0.564791,1.126025,0
-0.923121,1.540099,-0.565269,-0.564791,1.143222,0
-0.923121,1.540099,-0.565269,-0.560891,1.143222,0
-0.923121,1.540099,-0.565269,-0.573149,1.143222,0
-0.923121,1.56229,-0.565269,-0.569806,1.164242,0
-0.923121,1.540099,-0.565269,-0.569806,1.143222,0
-0.923121,1.56229,-0.565269,-0.576492,1.164242,0
-0.923121,1.56229,-0.565269,-0.563119,1.164242,0
-0.923121,1.56229,-0.565269,-0.549746,1.164242,0
-0.923121,1.582464,-0.565269,-0.571477,1.183351,0
-0.923121,1.572377,-0.565269,-0.578164,1.173796,0
-0.923121,1.582464,-0.565269,-0.583179,1.183351,0
-0.923121,1.582464,-0.565269,-0.561448,1.183351,0
-0.923121,1.582464,-0.565269,-0.569806,1.183351,0
-0.923121,1.600621,-0.565269,-0.563119,1.200551,0
-0.972669,1.591542,-0.565269,-0.571477,1.170923,0
-0.923121,1.600621,-0.565269,-0.559776,1.200551,0
-0.972669,1.600621,-0.565269,-0.564791,1.179496,0
-0.972669,1.591542,-0.565269,-0.563119,1.170923,0
-0.972669,1.591542,-0.565269,-0.561448,1.170923,0
-0.956153,1.601966,-0.565269,-0.546403,1.187779,0
-0.923121,1.622812,-0.565269,-0.548075,1.221573,0
-0.923121,1.600621,-0.565269,-0.551418,1.200551,0
-0.923121,1.622812,-0.565269,-0.568134,1.221573,0
-0.956153,1.615415,-0.565269,-0.560891,1.200493,0
-0.923121,1.622812,-0.565269,-0.562005,1.221573,0
-0.923121,1.622812,-0.565269,-0.559776,1.221573,0
-0.923121,1.622812,-0.565269,-0.549746,1.221573,0
-0.923121,1.622812,-0.565269,-0.556433,1.221573,0
-0.923121,1.622812,-0.565269,-0.563119,1.221573,0
-0.923121,1.622812,-0.565269,-0.549746,1.221573,0
-0.923121,1.634916,-0.565269,-0.560891,1.23304,0
-0.923121,1.640968,-0.565269,-0.566463,1.238774,0
-0.923121,1.640968,-0.565269,-0.573149,1.238774,0
-0.923121,1.663159,-0.565269,-0.563119,1.259798,0
-0.923121,1.640968,-0.565269,-0.566463,1.238774,0
-0.923121,1.640968,-0.565269,-0.563119,1.238774,0
-0.923121,1.640968,-0.565269,-0.568134,1.238774,0
-0.923121,1.663159,-0.565269,-0.567577,1.259798,0
-0.972669,1.652064,-0.565269,-0.569806,1.228078,0
-0.972669,1.663159,-0.565269,-0.573149,1.238557,0
-1.022218,1.640968,-0.565269,-0.568134,1.196483,0
-0.972669,1.652064,-0.565269,-0.573149,1.228078,0
-0.923121,1.663159,-0.565269,-0.564791,1.259798,0
-1.022218,1.663159,-0.565269,-0.549746,1.217375,0
-0.989185,1.663159,-0.565269,-0.549746,1.23149,0
-0.972669,1.673246,-0.565269,-0.546403,1.248084,0
-0.923121,1.683333,-0.565269,-0.556433,1.278912,0
-1.022218,1.663159,-0.565269,-0.558105,1.217375,0
-1.022218,1.663159,-0.565269,-0.559776,1.217375,0
-0.923121,1.683333,-0.565269,-0.563119,1.278912,0
-0.972669,1.673246,-0.565269,-0.538045,1.248084,0
-0.989185,1.689385,-0.565269,-0.555319,1.256234,0
-1.022218,1.683333,-0.565269,-0.559776,1.236369,0
-1.022218,1.683333,-0.565269,-0.559776,1.236369,0
-1.022218,1.683333,-0.565269,-0.554761,1.236369,0
-0.997444,1.687872,-0.565269,-0.540553,1.251263,0
-1.022218,1.683333,-0.565269,-0.55309,1.236369,0
-1.022218,1.683333,-0.565269,-0.554761,1.236369,0
-1.022218,1.683333,-0.565269,-0.556433,1.236369,0
-1.022218,1.70149,-0.565269,-0.573149,1.253464,0
-1.022218,1.692412,-0.565269,-0.556433,1.244916,0
-1.022218,1.70149,-0.565269,-0.563119,1.253464,0
-1.022218,1.70149,-0.565269,-0.574821,1.253464,0
-1.022218,1.70149,-0.565269,-0.579836,1.253464,0
-1.022218,1.70149,-0.565269,-0.564791,1.253464,0
-1.022218,1.70149,-0.565269,-0.54306,1.253464,0
-1.022218,1.70149,-0.565269,-0.556433,1.253464,0
-1.022218,1.723681,-0.565269,-0.556433,1.274359,0
-1.022218,1.723681,-0.565269,-0.554761,1.274359,0
-1.022218,1.723681,-0.565269,-0.547518,1.274359,0
-1.022218,1.723681,-0.565269,-0.548075,1.274359,0
-1.022218,1.723681,-0.565269,-0.55309,1.274359,0
-1.022218,1.723681,-0.565269,-0.554761,1.274359,0
-1.022218,1.723681,-0.565269,-0.559776,1.274359,0
-1.022218,1.732759,-0.565269,-0.564791,1.282907,0
-1.022218,1.723681,-0.565269,-0.573149,1.274359,0
-1.022218,1.723681,-0.565269,-0.568134,1.274359,0
-1.022218,1.723681,-0.565269,-0.569806,1.274359,0
-1.022218,1.723681,-0.565269,-0.566463,1.274359,0
-1.022218,1.737298,-0.565269,-0.551975,1.287182,0
-1.022218,1.741837,-0.565269,-0.538602,1.291456,0
-1.022218,1.741837,-0.565269,-0.539717,1.291456,0
-1.022218,1.741837,-0.565269,-0.561448,1.291456,0
-1.022218,1.741837,-0.565269,-0.549746,1.291456,0
-1.022218,1.741837,-0.565269,-0.563119,1.291456,0
-1.022218,1.741837,-0.565269,-0.569806,1.291456,0
-1.051947,1.756632,-0.565269,-0.560891,1.292539,0
-1.022218,1.764029,-0.565269,-0.539717,1.312353,0
-1.081676,1.764029,-0.565269,-0.551975,1.286652,0
-1.022218,1.764029,-0.565269,-0.550582,1.312353,0
-1.022218,1.764029,-0.565269,-0.559776,1.312353,0
